stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2022-01-31,1822987,176.1300000000001,4960.929999999999,26.14,0.023476212678921568,0.10844262760461224,0.0,2909.6000000000004,1183.65,2.51,0.14211112658573197,0.04251787187242226,0.0
2022-02-01,1822576,161.14000000000033,4980.03,26.14,0.029225366545452238,0.1774854164080886,0.0,3196.8900000000003,1307.36,2.51,0.1473111544386633,0.042872917116322476,0.0
2022-02-02,1822108,137.22000000000025,5008.629999999999,26.14,0.03330177966882974,0.21425448185396073,0.0,3527.83,1444.42,2.51,0.12953204111753755,0.04036475680517482,0.0
2022-02-03,1821654,112.35999999999967,5038.03,26.14,0.05806313804279498,0.29102883588465567,0.0,3839.4300000000003,1586.82,2.51,0.16992038376760155,0.04612924314286238,0.0
2022-02-04,1821006,86.14000000000033,5070.73,26.14,0.11282729841054774,0.364522869746918,0.0,4310.32,1763.93,2.51,0.22548078762329987,0.031798103157074174,0.0
2022-02-05,1820041,64.39000000000033,5102.129999999999,26.14,0.186543353153713,0.49697157943779835,0.0,5138.26,1900.99,2.51,0.23376642111468945,0.0339492357334973,0.0
2022-02-06,1818849,44.3100000000004,5134.129999999999,26.14,0.2578307039408124,0.06612502821034223,0.0,6155.82,2075.43,2.51,0.18558824805821972,0.02978319703954959,0.0
2022-02-07,1817716,52.710000000000036,5137.0599999999995,26.14,0.19428985142912594,0.07797381900968657,0.0,7105.48,2258.77,2.51,0.14412844830791496,0.023923788399939173,0.0
2022-02-08,1816701,58.75,5141.17,26.14,0.19382995440636627,0.07965957446807458,0.0,7950.49,2428.7599999999998,2.51,0.14323028921958292,0.03201563677207316,0.0
2022-02-09,1815573,65.35000000000036,5145.849999999999,26.14,0.23109205006384,0.06931905126244269,0.00015302218821726022,8823.95,2683.2999999999997,2.51,0.17114631737115496,0.02955252466299111,0.00010086185891805824
2022-02-10,1814078,75.76000000000022,5150.38,26.15,0.16560711028803932,0.08553326293559206,0.0,10057.29,2944.07,3.4,0.12474925825368358,0.028937218674215393,0.0
2022-02-11,1812837,81.6899999999996,5156.860000000001,26.15,0.15047063213219838,0.1181295140163996,0.0,11007.26,3235.1,3.4,0.11167126004908785,0.0253886980047714,0.0
2022-02-12,1811622,84.19000000000051,5166.51,26.15,0.1420119602477304,0.14146573227223877,0.00011877895236965794,11942.8,3514.56,3.4,0.10011041743357083,0.023772482164986463,7.45218876645343e-05
2022-02-13,1810441,84.07999999999993,5178.42,26.16,0.0,0.13475261655566054,0.0,12838.999999999998,3798.4700000000003,4.29,0.09973202080668082,0.022821091985357117,0.0
2022-02-14,1809177,72.75,5189.75,26.16,0.0,0.1395189003436501,0.0,13809.999999999998,4091.4700000000003,4.29,0.09550050765658792,0.02976104272266474,0.0
