stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-12-29,2607046,661.5100000000002,9003.84,61.989999999999995,0.10348284110681612,0.16687578419071425,0.0025094102885821878,223.28000000000003,95.64,1.36,0.06279510095647849,0.03690433536366897,0.00035829451809387243
2021-12-30,2606964,617.5200000000004,9114.23,63.65,0.1419524316531635,0.18010752688171924,0.012096774193548388,228.90000000000003,103.88000000000001,1.44,0.0784366254062566,0.027959807776321496,0.0015727391874180868
2021-12-31,2606859,585.9799999999996,9225.449999999999,71.12,0.16527122776314754,0.17422096317280492,0.00708215297450424,239.99,110.28,1.8,0.08265283035181865,0.02233426392766365,0.0008333680570023748
2022-01-01,2606743,576.0200000000004,9327.539999999999,75.27,0.13624848253087568,0.1815561959654176,0.005763688760806925,254.15000000000003,115.64,2.0,0.06324845944911557,0.020775132795593156,0.0006295494786543385
2022-01-02,2606649,546.1400000000012,9432.119999999999,78.59,0.03610198133316673,0.10790273556231032,0.0,264.69000000000005,120.92,2.16,0.11173487524252358,0.07514450867052022,0.0
2022-01-03,2606600,506.8099999999995,9491.05,78.59,0.04922589503221178,0.13920404096209854,0.0016376945995540718,274.20000000000005,140.81,2.16,0.13647798611200884,0.06571845368344266,0.0006199854121079501
2022-01-04,2606538,460.22999999999956,9561.6,79.42,0.084811402883639,0.18395150250961462,0.0036068922060708735,293.21000000000004,158.82999999999998,2.33,0.19968325747316149,0.07943112445005301,0.0011595784591248587
2022-01-05,2606441,412.7099999999991,9646.26,81.08,0.08677979387806409,0.156865595696736,0.00804438952290955,327.78000000000003,182.12000000000003,2.67,0.16389753217744712,0.06794191225822192,0.0020745622063579232
2022-01-06,2606352,380.25,9711.0,84.39999999999999,0.1153574652072287,0.22700854700854625,0.0021827744904667937,358.23,204.39000000000001,3.35,0.18367254059563143,0.06738687435446497,0.00047455545320045756
2022-01-07,2606243,336.7000000000007,9797.32,85.22999999999999,0.10159735500772366,0.283486783486785,0.0024651024651024967,399.32,228.53,3.52,0.12849780663791183,0.054066913753380755,0.00042572373034158054
